hospital_id,department_id,department_name,date,patients_admitted_count,readmission_count,avg_length_of_stay_days,avg_treatment_cost,readmission_rate_pct,patients_discharged_count,total_staff_in_department,department_efficiency_score
H1,1,Emergency,2020-11-09,5,1,3.8,43879.8,20.0,8,51,83.12
H1,1,Emergency,2020-11-10,7,0,5.0,52072.142857142855,0.0,6,51,83.12
H1,1,Emergency,2020-11-11,7,0,4.714285714285714,49436.142857142855,0.0,2,51,83.12
H1,1,Emergency,2020-11-12,6,2,3.3333333333333335,26899.833333333332,33.33,4,51,83.12
H1,1,Emergency,2020-11-13,4,0,4.5,57247.75,0.0,7,51,83.12
H1,1,Emergency,2020-11-14,6,0,4.166666666666667,30802.5,0.0,8,51,83.12
H1,1,Emergency,2020-11-15,2,0,8.5,42221.0,0.0,5,51,83.12
H1,1,Emergency,2020-11-16,8,0,3.875,38779.375,0.0,4,51,83.12
H1,1,Emergency,2020-11-17,2,0,5.5,40737.0,0.0,10,51,83.12
H1,1,Emergency,2020-11-18,4,1,5.0,45432.75,25.0,4,51,83.12
H1,1,Emergency,2020-11-19,5,0,7.2,29803.0,0.0,6,51,83.12
H1,1,Emergency,2020-11-20,7,0,6.142857142857143,56562.142857142855,0.0,2,51,83.12
H1,1,Emergency,2020-11-21,8,0,4.5,57696.375,0.0,2,51,83.12
H1,1,Emergency,2020-11-22,2,1,4.5,28448.0,50.0,4,51,83.12
H1,1,Emergency,2020-11-23,6,0,5.0,50270.833333333336,0.0,5,51,83.12
H1,1,Emergency,2020-11-24,3,0,3.3333333333333335,56222.333333333336,0.0,2,51,83.12
H1,1,Emergency,2020-11-25,6,0,6.333333333333333,43392.333333333336,0.0,7,51,83.12
H1,1,Emergency,2020-11-26,6,0,5.0,27943.833333333332,0.0,6,51,83.12
H1,1,Emergency,2020-11-27,1,0,5.0,70031.0,0.0,5,51,83.12
H1,1,Emergency,2020-11-28,4,0,4.0,35417.5,0.0,4,51,83.12
H1,1,Emergency,2020-11-29,2,0,2.0,57782.5,0.0,3,51,83.12
H1,1,Emergency,2020-11-30,6,0,1.6666666666666667,30193.5,0.0,8,51,83.12
H1,1,Emergency,2020-12-01,5,0,5.0,42297.8,0.0,8,51,83.12
H1,1,Emergency,2020-12-02,3,0,5.333333333333333,33813.666666666664,0.0,5,51,83.12
H1,1,Emergency,2020-12-03,2,0,8.0,26657.0,0.0,2,51,83.12
H1,1,Emergency,2020-12-05,5,0,6.4,29948.0,0.0,2,51,83.12
H1,1,Emergency,2020-12-06,5,0,2.8,32183.0,0.0,2,51,83.12
H1,1,Emergency,2020-12-07,6,0,5.5,31917.0,0.0,2,51,83.12
H1,1,Emergency,2020-12-08,5,0,3.8,24813.0,0.0,4,51,83.12
H1,1,Emergency,2020-12-09,5,0,5.2,40257.8,0.0,2,51,83.12
H1,1,Emergency,2020-12-10,3,0,5.666666666666667,48533.666666666664,0.0,5,51,83.12
H1,1,Emergency,2020-12-11,4,0,4.75,35247.75,0.0,6,51,83.12
H1,1,Emergency,2020-12-12,5,0,6.8,28326.8,0.0,3,51,83.12
H1,1,Emergency,2020-12-13,4,0,5.5,20303.5,0.0,5,51,83.12
H1,1,Emergency,2020-12-14,1,0,4.0,23377.0,0.0,1,51,83.12
H1,1,Emergency,2020-12-15,5,0,5.0,46110.0,0.0,1,51,83.12
H1,1,Emergency,2020-12-16,2,0,4.5,21288.5,0.0,5,51,83.12
H1,1,Emergency,2020-12-17,3,0,3.3333333333333335,21050.666666666668,0.0,6,51,83.12
H1,1,Emergency,2020-12-18,3,1,3.3333333333333335,24275.333333333332,33.33,7,51,83.12
H1,1,Emergency,2020-12-19,4,0,4.5,52919.0,0.0,1,51,83.12
H1,1,Emergency,2020-12-20,6,0,4.0,47632.833333333336,0.0,3,51,83.12
H1,1,Emergency,2020-12-21,5,1,4.4,33710.0,20.0,7,51,83.12
H1,1,Emergency,2020-12-22,6,0,4.333333333333333,42060.5,0.0,5,51,83.12
H1,1,Emergency,2020-12-23,6,0,4.0,39115.0,0.0,6,51,83.12
H1,1,Emergency,2020-12-24,3,0,3.6666666666666665,57990.0,0.0,4,51,83.12
H1,1,Emergency,2020-12-25,4,0,6.5,40444.25,0.0,4,51,83.12
H1,1,Emergency,2020-12-26,5,0,6.0,41288.4,0.0,3,51,83.12
H1,1,Emergency,2020-12-28,6,0,4.666666666666667,47608.0,0.0,2,51,83.12
H1,1,Emergency,2020-12-29,3,0,3.6666666666666665,31851.666666666668,0.0,4,51,83.12
H1,1,Emergency,2020-12-30,1,0,6.0,71758.0,0.0,8,51,83.12
H1,1,Emergency,2020-12-31,2,0,5.5,37156.5,0.0,2,51,83.12
H1,1,Emergency,2021-01-01,4,0,4.0,29376.0,0.0,2,51,83.12
H1,1,Emergency,2021-01-02,4,0,6.25,42487.5,0.0,5,51,83.12
H1,1,Emergency,2021-01-03,4,0,2.5,27663.5,0.0,2,51,83.12
H1,1,Emergency,2021-01-04,3,0,5.333333333333333,23444.0,0.0,5,51,83.12
H1,1,Emergency,2021-01-05,7,0,6.714285714285714,55311.71428571428,0.0,4,51,83.12
H1,1,Emergency,2021-01-06,1,0,3.0,7256.0,0.0,5,51,83.12
H1,1,Emergency,2021-01-07,2,0,4.5,38848.5,0.0,0,51,83.12
H1,1,Emergency,2021-01-08,6,0,4.166666666666667,41628.5,0.0,0,51,83.12
H1,1,Emergency,2021-01-09,2,0,3.0,43125.0,0.0,5,51,83.12
H1,1,Emergency,2021-01-10,2,0,3.5,35572.0,0.0,6,51,83.12
H1,1,Emergency,2021-01-11,3,1,4.666666666666667,26592.666666666668,33.33,2,51,83.12
H1,1,Emergency,2021-01-12,3,0,7.0,20635.333333333332,0.0,4,51,83.12
H1,1,Emergency,2021-01-13,2,0,5.5,36002.0,0.0,5,51,83.12
H1,1,Emergency,2021-01-14,2,0,7.5,64377.5,0.0,3,51,83.12
H1,1,Emergency,2021-01-15,4,0,6.0,28703.0,0.0,1,51,83.12
H1,1,Emergency,2021-01-16,4,0,4.75,39157.5,0.0,3,51,83.12
H1,1,Emergency,2021-01-17,2,0,8.5,42867.0,0.0,1,51,83.12
H1,1,Emergency,2021-01-18,3,0,6.333333333333333,30047.333333333332,0.0,2,51,83.12
H1,1,Emergency,2021-01-19,1,0,3.0,12915.0,0.0,4,51,83.12
H1,1,Emergency,2021-01-20,3,0,3.0,33895.666666666664,0.0,3,51,83.12
H1,1,Emergency,2021-01-21,7,0,5.142857142857143,38924.42857142857,0.0,1,51,83.12
H1,1,Emergency,2021-01-22,5,0,5.2,37255.2,0.0,2,51,83.12
H1,1,Emergency,2021-01-23,2,0,1.5,46794.0,0.0,6,51,83.12
H1,1,Emergency,2021-01-24,5,1,2.0,34796.6,20.0,5,51,83.12
H1,1,Emergency,2021-01-25,6,0,4.5,38066.333333333336,0.0,6,51,83.12
H1,1,Emergency,2021-01-26,3,0,5.0,54136.0,0.0,6,51,83.12
H1,1,Emergency,2021-01-27,3,0,7.666666666666667,36816.333333333336,0.0,3,51,83.12
H1,1,Emergency,2021-01-28,4,0,3.5,27485.75,0.0,3,51,83.12
H1,1,Emergency,2021-01-29,3,0,5.333333333333333,35476.0,0.0,3,51,83.12
H1,1,Emergency,2021-01-30,3,0,7.666666666666667,31275.666666666668,0.0,4,51,83.12
H1,1,Emergency,2021-01-31,6,0,4.166666666666667,25236.333333333332,0.0,4,51,83.12
H1,1,Emergency,2021-02-01,3,0,2.6666666666666665,33383.666666666664,0.0,3,51,83.12
H1,1,Emergency,2021-02-02,3,0,3.0,44683.333333333336,0.0,4,51,83.12
H1,1,Emergency,2021-02-03,2,0,3.5,30645.5,0.0,3,51,83.12
H1,1,Emergency,2021-02-04,7,0,6.714285714285714,44780.57142857143,0.0,6,51,83.12
H1,1,Emergency,2021-02-05,1,0,4.0,87868.0,0.0,3,51,83.12
H1,1,Emergency,2021-02-06,5,1,3.6,49537.0,20.0,3,51,83.12
H1,1,Emergency,2021-02-07,5,0,2.4,34700.2,0.0,1,51,83.12
H1,1,Emergency,2021-02-08,5,0,4.4,57750.6,0.0,4,51,83.12
H1,1,Emergency,2021-02-09,4,0,5.0,64303.5,0.0,7,51,83.12
H1,1,Emergency,2021-02-10,7,0,5.285714285714286,30568.14285714286,0.0,6,51,83.12
H1,1,Emergency,2021-02-11,5,0,7.0,51642.4,0.0,2,51,83.12
H1,1,Emergency,2021-02-12,1,0,5.0,30262.0,0.0,6,51,83.12
H1,1,Emergency,2021-02-13,4,0,4.5,31881.25,0.0,3,51,83.12
H1,1,Emergency,2021-02-14,7,0,5.428571428571429,41789.42857142857,0.0,4,51,83.12
H1,1,Emergency,2021-02-15,5,0,4.0,43678.2,0.0,4,51,83.12
H1,1,Emergency,2021-02-16,5,0,4.4,40156.8,0.0,4,51,83.12
H1,1,Emergency,2021-02-17,8,0,5.25,38273.125,0.0,3,51,83.12
H1,1,Emergency,2021-02-18,1,0,9.0,84248.0,0.0,3,51,83.12
H1,1,Emergency,2021-02-19,5,2,3.6,34301.8,40.0,7,51,83.12
H1,1,Emergency,2021-02-20,4,0,5.25,27785.0,0.0,8,51,83.12
H1,1,Emergency,2021-02-21,3,0,4.0,36983.666666666664,0.0,6,51,83.12
H1,1,Emergency,2021-02-22,5,0,6.0,26252.6,0.0,3,51,83.12
H1,1,Emergency,2021-02-23,1,0,10.0,52979.0,0.0,2,51,83.12
H1,1,Emergency,2021-02-24,4,0,4.25,21053.25,0.0,3,51,83.12
H1,1,Emergency,2021-02-25,2,0,7.5,46375.5,0.0,7,51,83.12
H1,1,Emergency,2021-02-26,2,0,4.5,25949.0,0.0,3,51,83.12
H1,1,Emergency,2021-02-27,3,0,2.3333333333333335,39087.333333333336,0.0,3,51,83.12
H1,1,Emergency,2021-02-28,2,0,5.5,21190.5,0.0,4,51,83.12
H1,1,Emergency,2021-03-02,4,0,2.5,38688.75,0.0,3,51,83.12
H1,1,Emergency,2021-03-03,3,0,5.0,26659.666666666668,0.0,4,51,83.12
H1,1,Emergency,2021-03-05,4,0,6.0,38657.0,0.0,3,51,83.12
H1,1,Emergency,2021-03-06,1,0,5.0,52463.0,0.0,4,51,83.12
H1,1,Emergency,2021-03-07,4,0,5.0,58606.75,0.0,2,51,83.12
H1,1,Emergency,2021-03-08,2,0,5.0,76221.0,0.0,2,51,83.12
H1,1,Emergency,2021-03-09,5,0,6.0,39301.0,0.0,2,51,83.12
H1,1,Emergency,2021-03-10,4,0,4.0,35670.25,0.0,0,51,83.12
H1,1,Emergency,2021-03-11,7,0,3.0,31883.571428571428,0.0,2,51,83.12
H1,1,Emergency,2021-03-12,2,0,3.0,37347.5,0.0,4,51,83.12
H1,1,Emergency,2021-03-13,5,0,3.6,32099.4,0.0,5,51,83.12
H1,1,Emergency,2021-03-14,2,0,3.0,23091.5,0.0,4,51,83.12
H1,1,Emergency,2021-03-15,4,0,4.0,33128.0,0.0,6,51,83.12
H1,1,Emergency,2021-03-16,6,0,4.0,31384.0,0.0,5,51,83.12
H1,1,Emergency,2021-03-17,4,0,5.0,44676.5,0.0,5,51,83.12
H1,1,Emergency,2021-03-18,9,0,4.888888888888889,30317.333333333332,0.0,6,51,83.12
H1,1,Emergency,2021-03-19,2,0,2.5,45594.5,0.0,5,51,83.12
H1,1,Emergency,2021-03-20,6,0,5.166666666666667,25159.333333333332,0.0,1,51,83.12
H1,1,Emergency,2021-03-21,4,1,4.0,56949.0,25.0,3,51,83.12
H1,1,Emergency,2021-03-22,2,0,1.5,38043.0,0.0,9,51,83.12
H1,1,Emergency,2021-03-23,5,0,4.4,43052.0,0.0,4,51,83.12
H1,1,Emergency,2021-03-24,3,0,5.666666666666667,54904.666666666664,0.0,3,51,83.12
H1,1,Emergency,2021-03-25,2,0,5.0,13588.5,0.0,3,51,83.12
H1,1,Emergency,2021-03-26,3,0,7.0,26652.666666666668,0.0,5,51,83.12
H1,1,Emergency,2021-03-27,3,1,4.666666666666667,45916.0,33.33,1,51,83.12
H1,1,Emergency,2021-03-28,2,0,4.0,63409.0,0.0,4,51,83.12
H1,1,Emergency,2021-03-29,4,0,3.75,20533.75,0.0,1,51,83.12
H1,1,Emergency,2021-03-30,5,0,4.6,32606.0,0.0,5,51,83.12
H1,1,Emergency,2021-03-31,3,0,3.0,30290.333333333332,0.0,3,51,83.12
H1,1,Emergency,2021-04-01,2,1,7.0,36259.0,50.0,3,51,83.12
H1,1,Emergency,2021-04-02,2,0,8.0,34053.5,0.0,2,51,83.12
H1,1,Emergency,2021-04-03,8,0,5.5,37390.0,0.0,2,51,83.12
H1,1,Emergency,2021-04-04,4,0,7.25,55327.0,0.0,5,51,83.12
H1,1,Emergency,2021-04-05,7,0,5.0,41120.0,0.0,5,51,83.12
H1,1,Emergency,2021-04-06,6,0,3.3333333333333335,36273.666666666664,0.0,3,51,83.12
H1,1,Emergency,2021-04-07,6,0,3.0,37868.5,0.0,3,51,83.12
H1,1,Emergency,2021-04-08,3,0,4.666666666666667,25117.333333333332,0.0,6,51,83.12
H1,1,Emergency,2021-04-09,5,0,2.8,47063.4,0.0,7,51,83.12
H1,1,Emergency,2021-04-10,2,0,5.0,28132.5,0.0,6,51,83.12
H1,1,Emergency,2021-04-11,3,0,6.333333333333333,62124.666666666664,0.0,1,51,83.12
H1,1,Emergency,2021-04-12,8,0,5.375,41572.0,0.0,7,51,83.12
H1,1,Emergency,2021-04-13,5,0,3.4,39109.6,0.0,6,51,83.12
H1,1,Emergency,2021-04-14,4,0,6.25,37764.75,0.0,4,51,83.12
H1,1,Emergency,2021-04-15,3,0,3.0,29231.333333333332,0.0,6,51,83.12
H1,1,Emergency,2021-04-16,2,0,4.5,32325.0,0.0,1,51,83.12
H1,1,Emergency,2021-04-17,4,1,5.25,48218.0,25.0,5,51,83.12
H1,1,Emergency,2021-04-18,4,0,4.25,35772.0,0.0,4,51,83.12
H1,1,Emergency,2021-04-19,6,0,4.833333333333333,36186.666666666664,0.0,3,51,83.12
H1,1,Emergency,2021-04-20,3,0,3.3333333333333335,35267.0,0.0,3,51,83.12
H1,1,Emergency,2021-04-21,9,0,4.0,45504.77777777778,0.0,7,51,83.12
H1,1,Emergency,2021-04-22,7,1,6.0,40437.71428571428,14.29,4,51,83.12
H1,1,Emergency,2021-04-23,4,1,6.25,35340.5,25.0,5,51,83.12
H1,1,Emergency,2021-04-24,8,0,4.625,38828.625,0.0,6,51,83.12
H1,1,Emergency,2021-04-25,4,0,4.75,49669.25,0.0,7,51,83.12
H1,1,Emergency,2021-04-26,8,0,3.875,34556.875,0.0,3,51,83.12
H1,1,Emergency,2021-04-27,1,0,5.0,15283.0,0.0,6,51,83.12
H1,1,Emergency,2021-04-28,4,0,3.0,38879.75,0.0,5,51,83.12
H1,1,Emergency,2021-04-29,4,0,6.75,39426.5,0.0,5,51,83.12
H1,1,Emergency,2021-04-30,3,0,6.666666666666667,56469.333333333336,0.0,6,51,83.12
H1,1,Emergency,2021-05-01,7,0,6.285714285714286,24876.14285714286,0.0,4,51,83.12
H1,1,Emergency,2021-05-03,5,0,4.6,50629.0,0.0,5,51,83.12
H1,1,Emergency,2021-05-04,3,0,4.666666666666667,33874.333333333336,0.0,1,51,83.12
H1,1,Emergency,2021-05-05,2,0,2.5,31944.5,0.0,4,51,83.12
H1,1,Emergency,2021-05-06,1,0,10.0,7391.0,0.0,4,51,83.12
H1,1,Emergency,2021-05-07,5,0,4.6,32865.0,0.0,5,51,83.12
H1,1,Emergency,2021-05-08,6,0,4.333333333333333,42961.333333333336,0.0,5,51,83.12
H1,1,Emergency,2021-05-09,4,0,5.5,18606.25,0.0,5,51,83.12
H1,1,Emergency,2021-05-10,5,0,5.4,49319.6,0.0,2,51,83.12
H1,1,Emergency,2021-05-11,6,0,4.666666666666667,28654.833333333332,0.0,3,51,83.12
H1,1,Emergency,2021-05-12,3,0,2.6666666666666665,47912.0,0.0,4,51,83.12
H1,1,Emergency,2021-05-13,5,0,8.6,33272.4,0.0,5,51,83.12
H1,1,Emergency,2021-05-14,4,0,4.0,43069.5,0.0,3,51,83.12
H1,1,Emergency,2021-05-15,4,1,5.75,25407.0,25.0,2,51,83.12
H1,1,Emergency,2021-05-16,3,0,8.0,14459.0,0.0,6,51,83.12
H1,1,Emergency,2021-05-17,5,0,6.4,40531.8,0.0,2,51,83.12
H1,1,Emergency,2021-05-18,3,0,4.0,38362.0,0.0,4,51,83.12
H1,1,Emergency,2021-05-19,4,0,5.25,26729.0,0.0,4,51,83.12
H1,1,Emergency,2021-05-20,4,1,5.0,42976.5,25.0,6,51,83.12
H1,1,Emergency,2021-05-21,3,0,5.333333333333333,54051.666666666664,0.0,2,51,83.12
H1,1,Emergency,2021-05-22,5,0,3.2,34337.4,0.0,4,51,83.12
H1,1,Emergency,2021-05-23,4,0,3.0,27416.5,0.0,4,51,83.12
H1,1,Emergency,2021-05-24,6,0,4.0,42392.666666666664,0.0,3,51,83.12
H1,1,Emergency,2021-05-25,4,0,6.0,59844.75,0.0,10,51,83.12
H1,1,Emergency,2021-05-26,6,0,3.8333333333333335,61673.5,0.0,5,51,83.12
H1,1,Emergency,2021-05-27,5,0,2.2,39036.4,0.0,6,51,83.12
H1,1,Emergency,2021-05-28,8,0,3.5,33878.0,0.0,5,51,83.12
H1,1,Emergency,2021-05-29,7,0,5.428571428571429,31756.428571428572,0.0,5,51,83.12
H1,1,Emergency,2021-05-30,1,0,10.0,26836.0,0.0,6,51,83.12
H1,1,Emergency,2021-05-31,6,0,6.166666666666667,41376.5,0.0,6,51,83.12
H1,1,Emergency,2021-06-01,7,0,3.857142857142857,41059.142857142855,0.0,6,51,83.12
H1,1,Emergency,2021-06-02,7,0,3.4285714285714284,46539.57142857143,0.0,3,51,83.12
H1,1,Emergency,2021-06-03,3,0,3.0,36843.0,0.0,7,51,83.12
H1,1,Emergency,2021-06-04,3,0,3.0,30098.666666666668,0.0,6,51,83.12
H1,1,Emergency,2021-06-05,3,0,4.666666666666667,41702.666666666664,0.0,3,51,83.12
H1,1,Emergency,2021-06-06,4,0,3.25,28531.75,0.0,1,51,83.12
H1,1,Emergency,2021-06-07,6,0,5.666666666666667,20704.166666666668,0.0,7,51,83.12
H1,1,Emergency,2021-06-08,2,0,4.0,16872.0,0.0,2,51,83.12
H1,1,Emergency,2021-06-09,2,0,5.5,24256.5,0.0,7,51,83.12
H1,1,Emergency,2021-06-10,4,0,7.75,35457.25,0.0,5,51,83.12
H1,1,Emergency,2021-06-11,2,0,2.5,29504.5,0.0,1,51,83.12
H1,1,Emergency,2021-06-13,3,0,6.666666666666667,45726.333333333336,0.0,2,51,83.12
H1,1,Emergency,2021-06-14,4,0,3.5,22680.25,0.0,5,51,83.12
H1,1,Emergency,2021-06-15,7,0,5.571428571428571,29953.571428571428,0.0,3,51,83.12
H1,1,Emergency,2021-06-16,4,0,2.5,24127.5,0.0,1,51,83.12
H1,1,Emergency,2021-06-17,4,0,3.0,29105.5,0.0,4,51,83.12
H1,1,Emergency,2021-06-18,1,0,2.0,89038.0,0.0,8,51,83.12
H1,1,Emergency,2021-06-19,7,0,5.857142857142857,37440.57142857143,0.0,3,51,83.12
H1,1,Emergency,2021-06-20,6,0,4.666666666666667,33172.666666666664,0.0,4,51,83.12
H1,1,Emergency,2021-06-21,6,0,5.0,42903.0,0.0,3,51,83.12
H1,1,Emergency,2021-06-22,2,0,6.0,25512.0,0.0,4,51,83.12
H1,1,Emergency,2021-06-23,4,0,6.25,32100.0,0.0,3,51,83.12
H1,1,Emergency,2021-06-24,6,0,4.666666666666667,27993.833333333332,0.0,3,51,83.12
H1,1,Emergency,2021-06-25,4,0,3.25,30721.5,0.0,4,51,83.12
H1,1,Emergency,2021-06-26,1,0,8.0,10165.0,0.0,6,51,83.12
H1,1,Emergency,2021-06-27,2,0,4.5,21155.5,0.0,4,51,83.12
H1,1,Emergency,2021-06-28,5,0,4.2,42058.0,0.0,2,51,83.12
H1,1,Emergency,2021-06-29,3,1,2.6666666666666665,48981.666666666664,33.33,7,51,83.12
H1,1,Emergency,2021-06-30,7,0,4.714285714285714,31118.0,0.0,1,51,83.12
H1,1,Emergency,2021-07-01,5,0,6.6,40546.8,0.0,6,51,83.12
H1,1,Emergency,2021-07-02,6,0,4.666666666666667,41181.333333333336,0.0,5,51,83.12
H1,1,Emergency,2021-07-03,4,0,4.5,32139.75,0.0,5,51,83.12
H1,1,Emergency,2021-07-04,5,0,3.6,39973.6,0.0,4,51,83.12
H1,1,Emergency,2021-07-05,3,0,5.0,30209.333333333332,0.0,7,51,83.12
H1,1,Emergency,2021-07-06,1,0,2.0,62344.0,0.0,4,51,83.12
H1,1,Emergency,2021-07-07,2,0,5.5,41796.0,0.0,2,51,83.12
H1,1,Emergency,2021-07-08,5,0,4.8,29838.0,0.0,2,51,83.12
H1,1,Emergency,2021-07-09,1,0,1.0,30862.0,0.0,5,51,83.12
H1,1,Emergency,2021-07-10,2,0,4.0,45924.0,0.0,4,51,83.12
H1,1,Emergency,2021-07-11,3,0,5.0,40812.333333333336,0.0,3,51,83.12
H1,1,Emergency,2021-07-12,3,0,5.0,25588.666666666668,0.0,2,51,83.12
H1,1,Emergency,2021-07-13,5,0,3.4,44256.8,0.0,4,51,83.12
H1,1,Emergency,2021-07-14,3,0,1.0,44316.666666666664,0.0,3,51,83.12
H1,1,Emergency,2021-07-15,9,0,4.222222222222222,40061.333333333336,0.0,6,51,83.12
H1,1,Emergency,2021-07-16,3,1,7.333333333333333,60282.0,33.33,4,51,83.12
H1,1,Emergency,2021-07-17,2,0,5.0,23793.5,0.0,2,51,83.12
H1,1,Emergency,2021-07-18,6,0,5.333333333333333,29231.166666666668,0.0,5,51,83.12
H1,1,Emergency,2021-07-19,6,0,6.666666666666667,35356.333333333336,0.0,1,51,83.12
H1,1,Emergency,2021-07-20,3,0,2.3333333333333335,50338.333333333336,0.0,3,51,83.12
H1,1,Emergency,2021-07-21,6,1,3.8333333333333335,39182.333333333336,16.67,4,51,83.12
H1,1,Emergency,2021-07-22,5,0,5.8,32505.6,0.0,3,51,83.12
H1,1,Emergency,2021-07-23,6,0,3.6666666666666665,29728.0,0.0,7,51,83.12
H1,1,Emergency,2021-07-24,5,0,2.4,27999.2,0.0,6,51,83.12
H1,1,Emergency,2021-07-25,4,0,8.25,43552.5,0.0,7,51,83.12
H1,1,Emergency,2021-07-26,4,0,4.25,16286.5,0.0,6,51,83.12
H1,1,Emergency,2021-07-27,5,1,6.4,37459.2,20.0,4,51,83.12
H1,1,Emergency,2021-07-28,6,0,4.0,36695.833333333336,0.0,4,51,83.12
H1,1,Emergency,2021-07-29,4,0,4.0,38037.75,0.0,3,51,83.12
H1,1,Emergency,2021-07-30,6,0,5.166666666666667,36633.166666666664,0.0,3,51,83.12
H1,1,Emergency,2021-07-31,6,1,2.3333333333333335,27077.5,16.67,5,51,83.12
H1,1,Emergency,2021-08-01,3,1,3.0,35205.666666666664,33.33,7,51,83.12
H1,1,Emergency,2021-08-02,5,1,4.6,49740.8,20.0,9,51,83.12
H1,1,Emergency,2021-08-03,5,0,8.0,38363.2,0.0,3,51,83.12
H1,1,Emergency,2021-08-04,5,1,4.2,29890.6,20.0,5,51,83.12
H1,1,Emergency,2021-08-05,3,0,6.0,31239.666666666668,0.0,4,51,83.12
H1,1,Emergency,2021-08-06,11,1,3.3636363636363638,28799.272727272728,9.09,6,51,83.12
H1,1,Emergency,2021-08-07,3,0,3.3333333333333335,37436.666666666664,0.0,4,51,83.12
H1,1,Emergency,2021-08-08,1,0,2.0,24858.0,0.0,5,51,83.12
H1,1,Emergency,2021-08-09,3,0,4.666666666666667,43291.333333333336,0.0,5,51,83.12
H1,1,Emergency,2021-08-10,2,0,2.0,45036.0,0.0,4,51,83.12
H1,1,Emergency,2021-08-11,2,0,3.0,26763.5,0.0,3,51,83.12
H1,1,Emergency,2021-08-12,3,0,5.0,37988.666666666664,0.0,6,51,83.12
H1,1,Emergency,2021-08-13,5,0,5.8,34753.8,0.0,5,51,83.12
H1,1,Emergency,2021-08-14,2,0,2.5,30961.5,0.0,3,51,83.12
H1,1,Emergency,2021-08-15,7,0,3.5714285714285716,41600.42857142857,0.0,1,51,83.12
H1,1,Emergency,2021-08-16,2,0,3.5,32773.0,0.0,7,51,83.12
H1,1,Emergency,2021-08-17,5,0,4.6,42226.4,0.0,4,51,83.12
H1,1,Emergency,2021-08-18,5,0,3.8,25683.2,0.0,2,51,83.12
H1,1,Emergency,2021-08-19,3,1,3.6666666666666665,37642.333333333336,33.33,1,51,83.12
H1,1,Emergency,2021-08-20,3,0,9.0,27262.333333333332,0.0,2,51,83.12
H1,1,Emergency,2021-08-21,3,0,6.0,43762.666666666664,0.0,3,51,83.12
H1,1,Emergency,2021-08-22,3,0,5.333333333333333,26437.666666666668,0.0,7,51,83.12
H1,1,Emergency,2021-08-23,7,0,5.285714285714286,33384.28571428572,0.0,4,51,83.12
H1,1,Emergency,2021-08-24,6,0,4.166666666666667,43876.5,0.0,1,51,83.12
H1,1,Emergency,2021-08-25,6,0,4.666666666666667,48787.0,0.0,7,51,83.12
H1,1,Emergency,2021-08-26,8,0,4.875,47093.5,0.0,1,51,83.12
H1,1,Emergency,2021-08-27,2,0,5.5,56017.0,0.0,5,51,83.12
H1,1,Emergency,2021-08-28,5,1,3.0,34497.4,20.0,4,51,83.12
H1,1,Emergency,2021-08-29,2,0,1.5,34071.5,0.0,8,51,83.12
H1,1,Emergency,2021-08-30,2,0,8.0,81823.0,0.0,4,51,83.12
H1,1,Emergency,2021-08-31,2,0,4.5,35812.0,0.0,7,51,83.12
H1,1,Emergency,2021-09-01,5,0,4.6,55805.2,0.0,3,51,83.12
H1,1,Emergency,2021-09-02,4,0,4.0,36692.0,0.0,3,51,83.12
H1,1,Emergency,2021-09-03,5,0,4.4,48958.2,0.0,4,51,83.12
H1,1,Emergency,2021-09-04,4,0,5.5,28823.75,0.0,6,51,83.12
H1,1,Emergency,2021-09-05,2,0,9.5,20695.0,0.0,5,51,83.12
H1,1,Emergency,2021-09-06,8,0,6.625,19826.25,0.0,2,51,83.12
H1,1,Emergency,2021-09-07,4,0,5.5,44718.0,0.0,1,51,83.12
H1,1,Emergency,2021-09-08,4,0,6.75,35753.75,0.0,1,51,83.12
H1,1,Emergency,2021-09-09,4,0,2.75,17174.5,0.0,3,51,83.12
H1,1,Emergency,2021-09-10,1,0,4.0,33595.0,0.0,4,51,83.12
H1,1,Emergency,2021-09-11,3,0,2.6666666666666665,38451.0,0.0,3,51,83.12
H1,1,Emergency,2021-09-12,8,0,5.625,48486.375,0.0,6,51,83.12
H1,1,Emergency,2021-09-13,2,0,7.5,17267.5,0.0,5,51,83.12
H1,1,Emergency,2021-09-14,3,0,6.0,36080.666666666664,0.0,7,51,83.12
H1,1,Emergency,2021-09-15,3,0,2.3333333333333335,32035.0,0.0,4,51,83.12
H1,1,Emergency,2021-09-16,3,0,4.666666666666667,29019.666666666668,0.0,4,51,83.12
H1,1,Emergency,2021-09-17,3,0,2.0,50786.666666666664,0.0,3,51,83.12
H1,1,Emergency,2021-09-18,5,0,7.2,43568.6,0.0,5,51,83.12
H1,1,Emergency,2021-09-19,1,0,7.0,38303.0,0.0,2,51,83.12
H1,1,Emergency,2021-09-20,4,0,7.25,36679.75,0.0,2,51,83.12
H1,1,Emergency,2021-09-21,3,0,5.666666666666667,55733.0,0.0,4,51,83.12
H1,1,Emergency,2021-09-22,4,1,2.75,18241.25,25.0,2,51,83.12
H1,1,Emergency,2021-09-23,5,0,6.6,35296.2,0.0,2,51,83.12
H1,1,Emergency,2021-09-24,3,0,7.333333333333333,25349.666666666668,0.0,4,51,83.12
H1,1,Emergency,2021-09-25,3,0,2.6666666666666665,22245.666666666668,0.0,2,51,83.12
